Step,Time(s),FR_contact,FL_contact,RR_contact,RL_contact,FR_force(N),FL_force(N),RR_force(N),RL_force(N)
791,15.82,1,0,0,0,106.99386596679688,0.0,0.0,0.0
792,15.84,1,0,0,1,57.051239013671875,0.0,0.0,36.21250915527344
793,15.860000000000001,1,0,0,1,15.690449714660645,0.0,0.0,28.364551544189453
794,15.88,0,0,0,1,0.0,0.0,0.0,29.06318473815918
795,15.9,0,0,0,0,0.0,0.0,0.0,0.0
796,15.92,0,0,0,0,0.0,0.0,0.0,0.0
797,15.94,1,0,0,0,74.60298156738281,0.0,0.0,0.0
798,15.96,1,0,0,0,80.68268585205078,0.0,0.0,0.0
799,15.98,1,0,0,1,76.87242889404297,0.0,0.0,80.82675170898438
800,16.0,1,0,0,1,17.868165969848633,0.0,0.0,31.52240753173828
801,16.02,0,0,0,1,0.0,0.0,0.0,66.65011596679688
802,16.04,0,0,0,1,0.0,0.0,0.0,53.604148864746094
803,16.06,0,0,0,1,0.0,0.0,0.0,19.10684585571289
804,16.080000000000002,0,1,0,0,0.0,109.56285858154297,0.0,0.0
805,16.1,0,1,0,0,0.0,1.6591336727142334,0.0,0.0
806,16.12,1,0,0,0,168.62591552734375,0.0,0.0,0.0
807,16.14,1,0,0,0,65.06790161132812,0.0,0.0,0.0
808,16.16,1,0,0,1,47.54035186767578,0.0,0.0,139.96726989746094
809,16.18,1,0,0,1,9.425237655639648,0.0,0.0,30.84492301940918
810,16.2,0,0,0,1,0.0,0.0,0.0,22.52904510498047
811,16.22,0,0,0,0,0.0,0.0,0.0,0.0
812,16.240000000000002,0,0,0,0,0.0,0.0,0.0,0.0
813,16.26,0,0,0,0,0.0,0.0,0.0,0.0
814,16.28,0,0,0,0,0.0,0.0,0.0,0.0
815,16.3,1,0,0,1,59.52655792236328,0.0,0.0,209.80816650390625
816,16.32,1,0,0,1,12.434345245361328,0.0,0.0,46.828102111816406
817,16.34,0,0,0,1,0.0,0.0,0.0,60.1410026550293
818,16.36,0,1,0,1,0.0,95.77777099609375,0.0,17.098186492919922
819,16.38,0,1,0,0,0.0,63.11416244506836,0.0,0.0
820,16.4,1,1,0,0,116.57429504394531,76.56096649169922,0.0,0.0
821,16.42,1,0,0,1,117.68055725097656,0.0,0.0,99.6132583618164
822,16.44,1,0,0,1,6.658515930175781,0.0,0.0,24.02037239074707
823,16.46,0,0,0,1,0.0,0.0,0.0,25.13178062438965
824,16.48,0,0,0,0,0.0,0.0,0.0,0.0
825,16.5,0,0,0,0,0.0,0.0,0.0,0.0
826,16.52,0,1,0,0,0.0,50.1239013671875,0.0,0.0
827,16.54,1,0,0,0,124.58778381347656,0.0,0.0,0.0
828,16.56,1,0,0,0,90.2644271850586,0.0,0.0,0.0
829,16.580000000000002,1,0,0,1,19.816875457763672,0.0,0.0,54.16392517089844
830,16.6,0,0,0,1,0.0,0.0,0.0,46.86589813232422
831,16.62,0,0,0,1,0.0,0.0,0.0,17.41805648803711
832,16.64,0,1,0,0,0.0,104.9493408203125,0.0,0.0
833,16.66,0,0,0,0,0.0,0.0,0.0,0.0
834,16.68,1,0,0,0,133.66799926757812,0.0,0.0,0.0
835,16.7,1,0,0,1,87.92326354980469,0.0,0.0,227.04443359375
836,16.72,0,0,0,1,0.0,0.0,0.0,37.96989440917969
837,16.740000000000002,0,0,0,1,0.0,0.0,0.0,59.87842559814453
838,16.76,0,0,0,1,0.0,0.0,0.0,48.296913146972656
839,16.78,0,0,0,0,0.0,0.0,0.0,0.0
840,16.8,0,0,0,0,0.0,0.0,0.0,0.0
841,16.82,0,1,0,0,0.0,54.72588348388672,0.0,0.0
842,16.84,1,0,0,0,73.72138977050781,0.0,0.0,0.0
843,16.86,1,0,0,0,96.52034759521484,0.0,0.0,0.0
844,16.88,1,0,0,1,78.68269348144531,0.0,0.0,65.9289779663086
845,16.9,0,0,0,1,0.0,0.0,0.0,32.853302001953125
846,16.92,1,0,0,1,71.37155151367188,0.0,0.0,37.978431701660156
847,16.94,1,0,0,0,12.733423233032227,0.0,0.0,0.0
848,16.96,0,0,0,0,0.0,0.0,0.0,0.0
849,16.98,0,1,0,0,0.0,35.13043212890625,0.0,0.0
850,17.0,1,0,0,0,102.06381225585938,0.0,0.0,0.0
851,17.02,1,0,0,0,75.23619079589844,0.0,0.0,0.0
852,17.04,1,0,0,1,21.138492584228516,0.0,0.0,106.55242919921875
853,17.06,1,0,0,1,14.598061561584473,0.0,0.0,45.094329833984375
854,17.080000000000002,0,0,0,1,0.0,0.0,0.0,23.73420524597168
855,17.1,0,0,0,0,0.0,0.0,0.0,0.0
856,17.12,0,0,0,0,0.0,0.0,0.0,0.0
857,17.14,0,1,0,0,0.0,39.76995849609375,0.0,0.0
858,17.16,1,1,0,0,157.25341796875,2.941265344619751,0.0,0.0
859,17.18,1,0,0,0,91.68509674072266,0.0,0.0,0.0
860,17.2,1,0,0,0,59.251731872558594,0.0,0.0,0.0
861,17.22,1,0,0,1,18.217941284179688,0.0,0.0,21.866500854492188
862,17.240000000000002,0,0,0,1,0.0,0.0,0.0,29.44727897644043
863,17.26,0,0,0,0,0.0,0.0,0.0,0.0
864,17.28,0,1,0,0,0.0,19.55803680419922,0.0,0.0
865,17.3,1,0,0,0,109.39100646972656,0.0,0.0,0.0
866,17.32,1,0,0,1,50.91766357421875,0.0,0.0,154.74554443359375
867,17.34,1,0,0,1,13.604049682617188,0.0,0.0,50.56938934326172
868,17.36,0,0,0,1,0.0,0.0,0.0,35.341529846191406
869,17.38,0,0,0,1,0.0,0.0,0.0,20.509180068969727
870,17.400000000000002,0,0,0,0,0.0,0.0,0.0,0.0
871,17.42,1,1,0,0,98.5201416015625,66.92637634277344,0.0,0.0
872,17.44,1,1,0,0,56.922183990478516,1.6408644914627075,0.0,0.0
873,17.46,1,0,0,1,109.57467651367188,0.0,0.0,201.79025268554688
874,17.48,1,0,0,1,5.311935901641846,0.0,0.0,20.62142562866211
875,17.5,0,0,0,0,0.0,0.0,0.0,0.0
876,17.52,0,0,0,0,0.0,0.0,0.0,0.0
877,17.54,0,0,0,0,0.0,0.0,0.0,0.0
878,17.56,1,1,0,0,93.44426727294922,14.8667631149292,0.0,0.0
879,17.580000000000002,1,0,0,1,102.56533813476562,0.0,0.0,98.14242553710938
880,17.6,1,0,0,1,77.61670684814453,0.0,0.0,65.68787384033203
881,17.62,1,0,0,1,7.455775260925293,0.0,0.0,29.121578216552734
882,17.64,0,0,0,1,0.0,0.0,0.0,14.856328010559082
883,17.66,0,0,0,1,0.0,0.0,0.0,18.528154373168945
884,17.68,0,0,0,0,0.0,0.0,0.0,0.0
885,17.7,0,0,0,0,0.0,0.0,0.0,0.0
886,17.72,0,0,0,0,0.0,0.0,0.0,0.0
887,17.740000000000002,1,0,0,0,70.28655242919922,0.0,0.0,0.0
888,17.76,1,0,0,1,33.65247344970703,0.0,0.0,92.87873840332031
889,17.78,1,0,0,1,23.85199546813965,0.0,0.0,51.121612548828125
890,17.8,0,0,0,1,0.0,0.0,0.0,28.133190155029297
891,17.82,0,0,0,1,0.0,0.0,0.0,21.49223518371582
892,17.84,0,0,0,0,0.0,0.0,0.0,0.0
893,17.86,0,1,0,0,0.0,109.48463439941406,0.0,0.0
894,17.88,1,1,0,0,111.69197845458984,3.5031802654266357,0.0,0.0
895,17.900000000000002,1,0,0,0,71.87207794189453,0.0,0.0,0.0
896,17.92,1,0,0,0,100.75442504882812,0.0,0.0,0.0
897,17.94,1,0,0,0,3.8473446369171143,0.0,0.0,0.0
898,17.96,0,0,0,1,0.0,0.0,0.0,93.29217529296875
899,17.98,0,0,0,0,0.0,0.0,0.0,0.0
900,18.0,0,0,0,0,0.0,0.0,0.0,0.0
901,18.02,1,1,0,0,100.5423583984375,13.731534957885742,0.0,0.0
902,18.04,1,0,0,1,111.9331283569336,0.0,0.0,160.53857421875
903,18.06,1,0,0,1,40.298316955566406,0.0,0.0,83.69503784179688
904,18.080000000000002,1,0,0,1,22.11368179321289,0.0,0.0,54.25309753417969
905,18.1,0,0,0,1,0.0,0.0,0.0,13.219758987426758
906,18.12,0,0,0,1,0.0,0.0,0.0,12.172656059265137
907,18.14,0,0,0,0,0.0,0.0,0.0,0.0
908,18.16,0,0,0,0,0.0,0.0,0.0,0.0
909,18.18,0,0,0,0,0.0,0.0,0.0,0.0
910,18.2,1,0,0,0,62.55601501464844,0.0,0.0,0.0
911,18.22,1,1,0,1,43.436119079589844,2.765263319015503,0.0,41.63240432739258
912,18.240000000000002,1,0,0,1,18.760404586791992,0.0,0.0,40.70530700683594
913,18.26,0,0,0,1,0.0,0.0,0.0,42.224449157714844
914,18.28,0,0,0,0,0.0,0.0,0.0,0.0
915,18.3,0,1,0,0,0.0,117.88011169433594,0.0,0.0
916,18.32,1,1,0,0,60.9448356628418,30.172271728515625,0.0,0.0
917,18.34,1,1,0,0,62.127845764160156,1.0209932327270508,0.0,0.0
918,18.36,1,0,0,1,89.52633666992188,0.0,0.0,152.12728881835938
919,18.38,0,0,0,1,0.0,0.0,0.0,30.463895797729492
920,18.400000000000002,0,0,0,0,0.0,0.0,0.0,0.0
921,18.42,0,0,0,0,0.0,0.0,0.0,0.0
922,18.44,1,0,0,0,129.68577575683594,0.0,0.0,0.0
923,18.46,1,0,0,0,17.611967086791992,0.0,0.0,0.0
924,18.48,1,0,0,1,74.60224151611328,0.0,0.0,196.4622802734375
925,18.5,1,0,0,1,81.19477844238281,0.0,0.0,34.97652816772461
926,18.52,1,0,0,1,8.89512825012207,0.0,0.0,66.51058959960938
927,18.54,0,0,0,1,0.0,0.0,0.0,54.853294372558594
928,18.56,0,0,0,0,0.0,0.0,0.0,0.0
929,18.580000000000002,0,0,0,0,0.0,0.0,0.0,0.0
930,18.6,0,0,0,0,0.0,0.0,0.0,0.0
931,18.62,1,0,0,0,149.1829376220703,0.0,0.0,0.0
932,18.64,1,0,0,1,58.93115234375,0.0,0.0,33.78005599975586
933,18.66,1,0,0,1,52.32423400878906,0.0,0.0,56.35101318359375
934,18.68,1,0,0,1,14.584243774414062,0.0,0.0,10.278873443603516
935,18.7,0,0,0,1,0.0,0.0,0.0,19.248546600341797
936,18.72,0,0,0,0,0.0,0.0,0.0,0.0
937,18.740000000000002,0,0,0,0,0.0,0.0,0.0,0.0
938,18.76,1,1,0,0,159.5614471435547,6.3932785987854,0.0,0.0
939,18.78,1,0,0,0,93.67510223388672,0.0,0.0,0.0
940,18.8,1,0,0,0,72.62300109863281,0.0,0.0,0.0
941,18.82,1,0,0,1,14.27872371673584,0.0,0.0,76.75977325439453
942,18.84,0,0,0,1,0.0,0.0,0.0,37.555240631103516
943,18.86,0,0,0,1,0.0,0.0,0.0,21.0841121673584
944,18.88,0,0,0,0,0.0,0.0,0.0,0.0
945,18.900000000000002,0,1,0,0,0.0,15.127506256103516,0.0,0.0
946,18.92,1,0,0,0,129.7335662841797,0.0,0.0,0.0
947,18.94,1,0,0,1,67.50663757324219,0.0,0.0,175.50318908691406
948,18.96,1,0,0,1,24.455602645874023,0.0,0.0,39.881832122802734
949,18.98,1,0,0,1,22.487613677978516,0.0,0.0,30.184814453125
950,19.0,0,0,0,1,0.0,0.0,0.0,26.322402954101562
951,19.02,0,0,0,0,0.0,0.0,0.0,0.0
952,19.04,0,1,0,0,0.0,162.096435546875,0.0,0.0
953,19.06,1,1,0,0,29.73134994506836,62.65791320800781,0.0,0.0
954,19.080000000000002,1,0,0,0,105.43751525878906,0.0,0.0,0.0
955,19.1,1,0,0,1,62.33591079711914,0.0,0.0,44.43338394165039
956,19.12,1,0,0,1,4.105768203735352,0.0,0.0,57.552371978759766
957,19.14,1,0,0,1,36.20106506347656,0.0,0.0,66.21319580078125
958,19.16,0,0,0,0,0.0,0.0,0.0,0.0
959,19.18,0,0,0,0,0.0,0.0,0.0,0.0
960,19.2,0,1,0,0,0.0,41.82227325439453,0.0,0.0
961,19.22,1,0,0,0,125.69977569580078,0.0,0.0,0.0
962,19.240000000000002,1,0,0,1,92.03236389160156,0.0,0.0,158.1370086669922
963,19.26,1,0,0,1,28.849367141723633,0.0,0.0,38.83951187133789
964,19.28,0,0,0,1,0.0,0.0,0.0,31.099288940429688
965,19.3,0,0,0,1,0.0,0.0,0.0,21.472949981689453
966,19.32,0,0,0,1,0.0,0.0,0.0,17.895950317382812
967,19.34,0,1,0,0,0.0,107.17729949951172,0.0,0.0
968,19.36,0,1,0,0,0.0,24.019638061523438,0.0,0.0
969,19.38,1,1,0,0,148.59738159179688,7.654407024383545,0.0,0.0
970,19.400000000000002,1,1,0,0,66.11067962646484,44.494483947753906,0.0,0.0
971,19.42,1,0,0,1,27.984485626220703,0.0,0.0,109.43698120117188
972,19.44,0,0,0,1,0.0,0.0,0.0,41.45048522949219
973,19.46,0,0,0,1,0.0,0.0,0.0,25.823719024658203
974,19.48,0,0,0,0,0.0,0.0,0.0,0.0
975,19.5,0,1,0,0,0.0,79.0838623046875,0.0,0.0
976,19.52,1,0,0,0,84.24270629882812,0.0,0.0,0.0
977,19.54,1,0,0,0,57.91342544555664,0.0,0.0,0.0
978,19.56,1,0,0,1,12.34229850769043,0.0,0.0,56.836280822753906
979,19.580000000000002,0,0,0,1,0.0,0.0,0.0,27.400781631469727
980,19.6,0,0,0,0,0.0,0.0,0.0,0.0
981,19.62,1,1,0,0,126.85907745361328,69.64289093017578,0.0,0.0
982,19.64,1,0,0,0,110.05824279785156,0.0,0.0,0.0
983,19.66,1,0,0,1,44.90985107421875,0.0,0.0,124.98992919921875
984,19.68,1,0,0,1,13.137833595275879,0.0,0.0,64.46184539794922
985,19.7,0,0,0,1,0.0,0.0,0.0,35.11956024169922
986,19.72,0,0,0,0,0.0,0.0,0.0,0.0
987,19.740000000000002,0,1,0,0,0.0,87.586181640625,0.0,0.0
988,19.76,0,0,0,0,0.0,0.0,0.0,0.0
989,19.78,1,0,0,0,135.45054626464844,0.0,0.0,0.0
990,19.8,1,0,0,1,84.63935852050781,0.0,0.0,247.19869995117188
991,19.82,1,0,0,1,14.34216594696045,0.0,0.0,37.253143310546875
992,19.84,1,0,0,1,31.83975601196289,0.0,0.0,62.54811096191406
993,19.86,0,0,0,1,0.0,0.0,0.0,32.84728240966797
994,19.88,0,0,0,0,0.0,0.0,0.0,0.0
995,19.900000000000002,0,1,0,0,0.0,118.96822357177734,0.0,0.0
996,19.92,0,1,0,0,0.0,10.670502662658691,0.0,0.0
997,19.94,1,1,0,0,114.4706802368164,22.011329650878906,0.0,0.0
998,19.96,1,0,0,0,105.17642974853516,0.0,0.0,0.0
999,19.98,1,0,0,1,6.826024532318115,0.0,0.0,28.671445846557617
