lateral_hori_stiffness,lateral_verti_stiffness,diagonal_stiffness,tip_dx,tip_dy,tip_dz,tip_disp_norm
500,1011,6600,0.04042653100328608,0.12389375158123776,0.0019257117814464042,0.13033677322881024
500,1011,7421,0.040388066411759516,0.12418690373404159,0.0019355276761153783,0.1306037106475686
500,1011,8345,0.04039608769801656,0.12453398423304059,0.0019462452771119576,0.130936415870222
500,1011,9383,0.040444901260768856,0.1249261490838141,0.0019575505490757594,0.1313246540717198
500,1011,10551,0.04052918101462416,0.12535613975265633,0.0019694369835815406,0.13175983822635778
500,1011,11864,0.0406437691691425,0.1258160099280451,0.001981843095250402,0.13223279482996142
500,1011,13340,0.04078384193364193,0.12629861201423379,0.001994722599082066,0.13273522545970054
500,1011,15000,0.040944960030457,0.12679747203125905,0.002007923611202722,0.13325959786312605
500,1136,500,0.0464749616256635,0.12584661261765104,0.003687818941455867,0.13420466450160734
500,1136,562,0.04232269331365296,0.12153427256956537,0.0024510795542193042,0.1287159569335366
500,1136,632,0.041546388639894405,0.12055995918898253,0.00202483891159988,0.1275339411344455
500,1136,711,0.04105793265785693,0.11992156275362861,0.0018300095374020886,0.1267686238085615
500,1136,799,0.040669104939805356,0.11942249565324489,0.0017135390218845359,0.1261691118326261
500,1136,899,0.04035743830213889,0.11904176346163842,0.0016376775187656456,0.12570738348252694
500,1136,1011,0.04013021666123137,0.11879198796426832,0.001586943004227681,0.12539732485934024
500,1136,1136,0.039989947950537535,0.11867876856302767,0.0015527094134961672,0.12524478812008963
500,1136,1278,0.03993718235640337,0.11870658601903751,0.0015297574980305262,0.12525403090067222
500,1136,1437,0.03997472765895152,0.11887973908943034,0.001515645237089247,0.12542993421772605
500,1136,1616,0.04010195998684213,0.1191990901875897,0.001508352133244295,0.1257730711340599
500,1136,1817,0.0403165570370245,0.11966151411762244,0.0015063729758167943,0.12627973666342465
500,1136,2043,0.040615301882198,0.12026253287687541,0.0015089890269039952,0.12694469901822183
500,1136,2297,0.04099389857156363,0.12099513338832019,0.0015154428726551483,0.1277600038777916
500,1136,2583,0.04144923698149386,0.1218536132191402,0.0015250515997150549,0.12871933842002783
500,1136,2904,0.04197757758488113,0.12282934460372169,0.0015373043403614783,0.12981343620869693
500,1136,3265,0.04184285500329188,0.12301772185055315,0.0015435466742150794,0.12994832411563473
500,1136,3672,0.041371639140615146,0.12279944885881916,0.0015460637376185637,0.12959053776526974
500,1136,4129,0.04099123770745014,0.12269060708797663,0.0015490623616404298,0.1293664030210518
500,1136,4642,0.04069298331114643,0.12268156159835292,0.0015527808116876374,0.1292636668798346
500,1136,5220,0.04046820196492493,0.12276332823636962,0.0015571462559048621,0.12927078105436995
500,1136,5870,0.040310440520014174,0.12292711747049535,0.001562464555382559,0.12937715841681402
500,1136,6600,0.04021311107805953,0.12316380750695875,0.0015685293009004564,0.12957190307452973
500,1136,7421,0.040169682882762986,0.1234650195465544,0.0015752965064759206,0.12984489221227039
500,1136,8345,0.04017422596974768,0.12382260919158745,0.0015829639427467068,0.13018645380424565
500,1136,9383,0.0402210583337157,0.1242276957819316,0.0015913570637441365,0.1305863176220106
500,1136,10551,0.04030485369713266,0.12467298657605741,0.0016003222710175846,0.1310358570953469
500,1136,11864,0.040420433277810225,0.12515042987939734,0.0016098043770044201,0.13152578832873832
500,1136,13340,0.04056293577496556,0.12565275037471052,0.0016196884056106642,0.1320476763367859
500,1136,15000,0.04072785105715093,0.12617332421150043,0.0016300759087337635,0.13259382618275298
500,1278,500,0.052210369911639465,0.13030967854174388,0.003939440727527832,0.140435231481308
500,1278,562,0.042332813369847594,0.12074035266997937,0.0022888808830358043,0.127966944272238
500,1278,632,0.04112749108606478,0.11932997830329939,0.0018484823210281887,0.12623205271162866
500,1278,711,0.04054049541279087,0.11859675127652353,0.0016436409145049735,0.125345214256931
500,1278,799,0.0400987791303134,0.11804850665246608,0.0015175914059232243,0.12468225653353535
