lateral_hori_stiffness,lateral_verti_stiffness,diagonal_stiffness,total_twist_deg,twist_0_1_deg,twist_1_2_deg
500,899,5870,15.601167582771211,7.7240602369569356,7.8771073458142755
500,899,6600,13.822241645630335,6.8330982206355735,6.9891434249947615
500,899,7421,12.253008427274914,6.047000313902658,6.206008113372255
500,899,8345,10.866548932088019,5.352323116291565,5.514225815796455
500,899,9383,9.642937206581461,4.739116762377056,4.903820444204404
500,899,10551,8.56065787005447,4.196627380809628,4.364030489244843
500,899,11864,7.604011253743232,3.717010143098513,3.8870011106447184
500,899,13340,6.758130777310053,3.2928332570839194,3.4652975202261334
500,899,15000,6.009692302428531,2.917434388685127,3.0922579137434045
500,1011,500,93.16227399338314,46.99133384808778,46.17094014529537
500,1011,562,91.76962575390333,46.66416728921979,45.105458464683544
500,1011,632,90.76105560092263,46.4844747979133,44.276580803009324
500,1011,711,90.5454222661579,46.60723319010645,43.93818907605145
500,1011,799,90.37189149829499,46.601813180805536,43.77007831748945
500,1011,899,90.2016817809355,46.473925285239176,43.72775649569633
500,1011,1011,78.79194140954567,40.667198237086396,38.12474317245929
500,1011,1136,76.04172369409582,38.505924857786724,37.535798836309105
500,1011,1278,74.9363561520102,37.5885173524189,37.347838799591315
500,1011,1437,74.10673625297055,36.93806214228571,37.16867411068484
500,1011,1616,68.47826064949689,34.046742430615694,34.4315182188812
500,1011,1817,57.90411429938391,28.840185170444617,29.0639291289393
500,1011,2043,49.68244537687075,24.765430923798842,24.91701445307191
500,1011,2297,43.05410699746262,21.465651723200732,21.58845527426188
500,1011,2583,37.55186185854362,18.72011226503238,18.831749593511237
500,1011,2904,32.91121786010554,16.40167633230963,16.509541527795903
500,1011,3265,28.936398447900785,14.414510416198102,14.521888031702689
500,1011,3672,25.49261535513671,12.692085525482886,12.800529829653826
500,1011,4129,22.501438902748397,11.195586867564193,11.305852035184206
500,1011,4642,19.89042314378014,9.888988691202579,10.001434452577561
500,1011,5220,17.594834933493384,8.740021700880352,8.854813232613033
500,1011,5870,15.575745507488232,7.7292790231831425,7.846466484305089
500,1011,6600,13.798644373767159,6.839538242418369,6.959106131348791
500,1011,7421,12.230043560081265,6.054071545027974,6.175972015053291
500,1011,8345,10.84336369095498,5.359598806596121,5.48376488435886
500,1011,9383,9.618938726468045,4.746294851621999,4.8726438748460446
500,1011,10551,8.535450396307048,4.203501670496902,4.331948725810147
500,1011,11864,7.577351212775137,3.7234479387179102,3.853903274057228
500,1011,13340,6.729887105753327,3.2987569585022043,3.431130147251122
500,1011,15000,5.979816136020668,2.9228070381246476,3.05700909789602
500,1136,500,91.71671947170275,46.303163757593666,45.41355571410908
500,1136,562,90.8151787354866,46.15841517279405,44.65676356269255
500,1136,632,90.60622893916205,46.28200664307997,44.32422229608209
500,1136,711,90.43786488469294,46.41867379263416,44.01919109205878
500,1136,799,90.28769040065947,46.56251567539691,43.72517472526255
500,1136,899,88.71766628052929,46.41299747310059,42.30466880742869
500,1136,1011,76.11018431541375,38.70693705648306,37.40324725893068
500,1136,1136,74.93172173907895,37.71486795464242,37.21685378443653
500,1136,1278,74.17548630804932,37.070773012323095,37.10471329572622
500,1136,1437,73.51110664140519,36.56765395080743,36.94345269059776
500,1136,1616,67.3526054453046,33.524893959591104,33.82771148571349
500,1136,1817,57.2965762750435,28.562238055439902,28.734338219603597
500,1136,2043,49.320194584467075,24.60272362913223,24.71747095533485
500,1136,2297,42.82185264288649,21.36473143224943,21.457121210637055
500,1136,2583,37.39577682034675,18.65583435043217,18.739942469914578
500,1136,2904,32.802970179918724,16.36068000649511,16.44229017342361
500,1136,3265,28.859753865685168,14.389076089344016,14.470677776341152
500,1136,3672,25.437495446614648,12.677387804778524,12.760107641836123
500,1136,4129,22.461093700281044,11.188371905178492,11.27272179510255
500,1136,4642,19.8601918113725,9.886995770063228,9.97319604130927
500,1136,5220,17.57141312891079,8.741639800566755,8.829773328344038
500,1136,5870,15.556704642901014,7.7333166477980315,7.823387995102981
500,1136,6600,13.78219411919157,6.845111202679565,6.937082916512003
500,1136,7421,12.214871218023148,6.060527316362874,6.154343901660275
500,1136,8345,10.828511582042577,5.366457590984065,5.462053991058513
500,1136,9383,9.60372201130407,4.753209490086376,4.850512521217693
500,1136,10551,8.519394601096723,4.210228412692292,4.309166188404431
500,1136,11864,7.560144943410367,3.7298228661103128,3.830322077300055
500,1136,13340,6.711343647677974,3.304677500122303,3.4066661475556708
500,1136,15000,5.959841705385911,2.9282166267630316,3.0316250786228807
500,1278,500,90.84644533432855,45.82557349740907,45.020871836919476
500,1278,562,90.65041151517936,45.953564881934305,44.69684663324506
