lateral_hori_stiffness,lateral_verti_stiffness,diagonal_stiffness,total_twist_deg,twist_0_1_deg,twist_1_2_deg
300,1005,382,99.17148631401527,48.754330940379646,50.41715537363562
300,1005,431,97.44688894050597,48.30763171692573,49.13925722358025
300,1005,486,95.67529549166245,47.87863126984304,47.79666422181942
300,1005,549,93.86382226089677,47.44446659628847,46.4193556646083
300,1005,619,92.06088579961082,47.008931401086286,45.05195439852454
300,1005,699,90.72964670551787,46.75015811502083,43.97948859049705
300,1005,789,90.48557773025964,46.813330256455075,43.67224747380456
300,1005,890,90.27922064623499,46.704429717655515,43.574790928579475
300,1005,1005,88.57224687359057,46.804684381653345,41.76756249193723
300,1005,1134,77.39529504497092,39.78399733335544,37.61129771161549
300,1005,1280,75.83860759976946,38.509296209627976,37.32931139014149
300,1005,1444,74.8022455580626,37.67912672574148,37.12311883232112
300,1005,1630,68.06483905905878,33.74061397890059,34.324225080158186
300,1005,1839,57.21053137712527,28.373911340723634,28.836620036401634
300,1005,2076,48.77161357454121,24.219578587343367,24.552034987197842
300,1005,2343,42.059825014861026,20.893814336551014,21.166010678310013
300,1005,2644,36.54383113422061,18.149910961769777,18.39392017245083
300,1005,2984,31.904767047310944,15.836989904804845,16.0677771425061
300,1005,3368,27.948854919571005,13.861865287110223,14.08698963246078
300,1005,3800,24.554479442282922,12.165459962403508,12.389019479879414
300,1005,4289,21.603681764510544,10.689678709689568,10.914003054820979
300,1005,4840,19.03812942622465,9.40583326353617,9.632296162688478
300,1005,5463,16.792007464847206,8.281291517939591,8.510715946907615
300,1005,6165,14.827352557110881,7.297247050846997,7.530105506263883
300,1005,6957,13.103235080492764,6.43333883572827,6.6698962447644945
300,1005,7851,11.58745318257783,5.673535114465334,5.913918068112496
300,1005,8861,10.25266896151484,5.004212138376343,5.248456823138494
300,1005,10000,9.078640638107279,4.415285234920677,4.6633554031866025
300,1134,300,99.509501166303,48.775554748600136,50.73394641770285
300,1134,338,98.38399282110635,48.297667093569224,50.086325727537115
300,1134,382,97.06685506104002,47.83038608653028,49.23646897450974
300,1134,431,95.45254561121104,47.44018770250245,48.012357908708594
300,1134,486,93.8398801654707,47.05624096285288,46.783639202617806
300,1134,549,92.18648744984861,46.66656605051189,45.519921399336724
300,1134,619,90.82631612785592,46.38148297521539,44.444833152640534
300,1134,699,90.57981429348537,46.5137015656739,44.06611272781147
300,1134,789,90.38886882639508,46.66755454405928,43.72131428233579
300,1134,890,90.19018045188854,46.665552474696355,43.52462797719219
300,1134,1005,77.82488583318096,40.21054243163687,37.6143434015441
300,1134,1134,75.92505626794934,38.67559344007713,37.24946282787222
300,1134,1280,74.94273066726842,37.85080497744937,37.09192568981905
300,1134,1444,74.12965683750853,37.20909524678255,36.92056159072598
300,1134,1630,66.95073713440321,33.207895748875735,33.74284138552748
300,1134,1839,56.54642692442469,28.099883988398442,28.446542936026244
300,1134,2076,48.38189493465946,24.06740288724578,24.31449204741368
300,1134,2343,41.811239014112246,20.804620648295153,21.006618365817094
300,1134,2644,36.375449252137265,18.097055318102928,18.278393934034337
300,1134,2984,31.785331448105758,15.80670200906784,15.978629439037917
300,1134,3368,27.860559247287288,13.846223981098111,14.014335266189175
300,1134,3800,24.486315979370342,12.159517794410277,12.326798184960063
300,1134,4289,21.548583828865077,10.690229817737572,10.858354011127506
300,1134,4840,18.99123042574504,9.41064518798083,9.580585237764213
300,1134,5463,16.749932910196442,8.288801403103616,8.461131507092825
300,1134,6165,14.787699977240292,7.3063286815080275,7.481371295732266
300,1134,6957,13.064293025584309,6.443182778043632,6.621110247540677
300,1134,7851,11.548019859233433,5.683566273502098,5.864453585731334
300,1134,8861,10.211918957446386,5.014029844278906,5.197889113167479
300,1134,10000,9.036041515981939,4.424623566185676,4.611417949796264
